,Unnamed: 0,Internet usage_no time at all,Rock,Cars,Reliability,Decision making,Movies,Elections,Celebrities,Self-criticism,Judgment calls,Hypochondria,Empathy,Art exhibitions,Theatre,Eating to survive,Giving,Storm,Classical music,Rats,Flying,Compassion to animals,Borrowed stuff,Loneliness,Musical instruments,Cheating in school,Health,Law,Dance,Changing the past,Appearence and gestures,Romantic,God,Science and technology,Physics,Dreams,Charity,Foreign languages,Number of friends,Darkness,Prioritising workload,Passwords,Emails
334,334,0,3.0,1.0,4.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,5.0,1.0,4.0,2,3.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,4,4.0,5.0,4,1.0,3.0,Default,335@survey.com
335,335,0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,4,4.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,2.0,4,3.0,2.0,3,1.0,3.0,Default,336@survey.com
336,336,0,3.0,2.0,5.0,4.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3,1.0,1.0,3.0,4.0,4.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,3,1.0,3.0,3,1.0,3.0,Default,337@survey.com
337,337,0,3.0,5.0,5.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1,5.0,1.0,3.0,1.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,4,2.0,1.0,5,1.0,3.0,Default,338@survey.com
338,338,0,5.0,1.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,2,4.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0,3,2.0,3.0,3,5.0,2.0,Default,339@survey.com
339,339,0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4,2.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,5.0,4.0,2.0,1.0,3,2.0,3.0,4,3.0,4.0,Default,340@survey.com
340,340,0,3.0,1.0,2.0,2.0,4.0,5.0,2.0,5.0,3.0,3.0,5.0,1.0,2.0,1,3.0,4.0,5.0,1.0,1.0,5.0,3.0,2.0,2.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,3,3.0,4.0,4,4.0,2.0,Default,341@survey.com
341,341,0,2.0,4.0,3.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,3.0,1.0,4,1.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,3,1.0,3.0,3,4.0,1.0,Default,342@survey.com
342,342,0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,2,3.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3,1.0,3.0,4,3.0,2.0,Default,343@survey.com
343,343,0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,3.0,3.0,2,1.0,4.0,2.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,3,2.0,4.0,5,4.0,3.0,Default,344@survey.com
344,344,0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,1,3.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,3,1.0,3.0,2,3.0,5.0,Default,345@survey.com
345,345,0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,1,2.0,2.0,1.0,4.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,3,2.0,5.0,4,3.0,2.0,Default,346@survey.com
346,346,0,3.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,1,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,4,2.0,1.0,3,2.0,3.0,Default,347@survey.com
347,347,0,4.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0,4,1.0,2.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,5.0,5.0,1.0,3.0,5.0,4.0,2.0,1.0,4.0,2.0,5,1.0,4.0,3,2.0,1.0,Default,348@survey.com
348,348,0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,1.0,5.0,2.0,5.0,1,4.0,1.0,5.0,2.0,1.0,2.0,4.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,5,1.0,2.0,4,2.0,3.0,Default,349@survey.com
349,349,0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,2,3.0,5.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,3,2.0,4.0,3,4.0,1.0,Default,350@survey.com
350,350,0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,5.0,2.0,4,2.0,1.0,3,1.0,1.0,Default,351@survey.com
351,351,0,5.0,2.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,2,4.0,2.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,3,3.0,5.0,3,4.0,5.0,Default,352@survey.com
352,352,0,5.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,4,4.0,3.0,4,3.0,4.0,Default,353@survey.com
353,353,0,2.0,3.0,3.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,2,3.0,1.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,2.0,3,3.0,5.0,3,3.0,3.0,Default,354@survey.com
354,354,0,4.0,3.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,1,5.0,1.0,4.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,4,3.0,4.0,4,3.0,4.0,Default,355@survey.com
355,355,0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,2,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4,3.0,4.0,5,1.0,5.0,Default,356@survey.com
356,356,0,5.0,3.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,2,3.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,3,1.0,4.0,3,1.0,3.0,Default,357@survey.com
357,357,0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,1,5.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,4,3.0,3.0,3,1.0,3.0,Default,358@survey.com
358,358,0,5.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,3,3.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,4,2.0,3.0,3,3.0,4.0,Default,359@survey.com
359,359,0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,1,1.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,4,1.0,5.0,3,3.0,1.0,Default,360@survey.com
360,360,0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,1,2.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,3,1.0,3.0,3,2.0,4.0,Default,361@survey.com
361,361,0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,4,5.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0,2.0,5,1.0,5.0,5,4.0,4.0,Default,362@survey.com
362,362,0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,1.0,5.0,4,5.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,3,3.0,5.0,4,1.0,5.0,Default,363@survey.com
363,363,0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,1.0,5.0,4,4.0,1.0,4.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3,2.0,5.0,4,1.0,5.0,Default,364@survey.com
364,364,0,5.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,1.0,3.0,2.0,2.0,1,2.0,2.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,3,3.0,3.0,4,2.0,4.0,Default,365@survey.com
365,365,0,5.0,5.0,4.0,2.0,5.0,5.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,2,3.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,1.0,4,3.0,1.0,3,1.0,3.0,Default,366@survey.com
366,366,0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4,4.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,4,1.0,4.0,3,2.0,5.0,Default,367@survey.com
367,367,0,5.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,3.0,4,2.0,1.0,4.0,1.0,3.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,1.0,3,1.0,4.0,4,1.0,1.0,Default,368@survey.com
368,368,0,3.0,4.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,1.0,2.0,5,5.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2,2.0,5.0,3,1.0,1.0,Default,369@survey.com
369,369,0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3,3.0,2.0,3,1.0,3.0,Default,370@survey.com
370,370,0,5.0,2.0,4.0,3.0,5.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1,2.0,5.0,4.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,3,2.0,5.0,3,5.0,2.0,Default,371@survey.com
371,371,0,5.0,2.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,3,3.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,4,3.0,3.0,5,1.0,3.0,Default,372@survey.com
372,372,0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,5.0,4.0,1.0,4.0,2.0,1.0,2,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,3.0,3,1.0,4.0,1,1.0,4.0,Default,373@survey.com
373,373,0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,1.0,5.0,1.0,1.0,4,3.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,1.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,4,2.0,4.0,3,1.0,1.0,Default,374@survey.com
374,374,0,3.0,2.0,3.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,2,4.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0,4,1.0,3.0,3,3.0,4.0,Default,375@survey.com
375,375,0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,1.0,3.0,1.0,4.0,2,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,1.0,2.0,2.0,3,1.0,3.0,2,2.0,3.0,Default,376@survey.com
376,376,0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,2.0,1,3.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,3,3.0,3.0,4,5.0,2.0,Default,377@survey.com
377,377,0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0,2,4.0,2.0,4.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4,1.0,5.0,2,2.0,2.0,Default,378@survey.com
378,378,0,4.0,1.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,4,2.0,4.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,3,2.0,3.0,3,5.0,1.0,Default,379@survey.com
379,379,0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3,3.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,3,2.0,3.0,4,2.0,3.0,Default,380@survey.com
380,380,0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,2,5.0,2.0,2.0,1.0,2.0,5.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,5.0,3.0,1.0,3,1.0,4.0,5,1.0,3.0,Default,381@survey.com
381,381,0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,3.0,5.0,1.0,4.0,4.0,5.0,1,3.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,3,3.0,4.0,3,2.0,1.0,Default,382@survey.com
382,382,0,1.0,5.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,2.0,2,5.0,5.0,2.0,5.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,2.0,2.0,1.0,4,2.0,4.0,5,5.0,3.0,Default,383@survey.com
383,383,0,5.0,2.0,4.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,3.0,1,3.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,2.0,4,1.0,3.0,3,1.0,4.0,Default,384@survey.com
384,384,0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,4.0,4.0,4.0,3,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,2.0,1.0,3,3.0,5.0,3,2.0,4.0,Default,385@survey.com
385,385,0,5.0,4.0,4.0,1.0,5.0,5.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,2,1.0,1.0,5.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,1.0,5.0,4.0,4,2.0,4.0,4,1.0,1.0,Default,386@survey.com
386,386,0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,1,1.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4,1.0,4.0,3,3.0,2.0,Default,387@survey.com
387,387,0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,3,5.0,1.0,2.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,3.0,3.0,2.0,3,3.0,5.0,3,2.0,3.0,Default,388@survey.com
388,388,0,4.0,2.0,4.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,3.0,3.0,3,3.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,3,3.0,5.0,4,1.0,2.0,Default,389@survey.com
389,389,0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,1,5.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,3,2.0,5.0,4,5.0,3.0,Default,390@survey.com
390,390,0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,3.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,2.0,4,3.0,5.0,3,2.0,3.0,Default,391@survey.com
391,391,0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,3,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,3,3.0,3.0,2,3.0,3.0,Default,392@survey.com
392,392,0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,2.0,1.0,4,1.0,2.0,3,3.0,4.0,Default,393@survey.com
393,393,0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,4,1.0,2.0,3,1.0,2.0,Default,394@survey.com
394,394,0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,2.0,4.0,5,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2,1.0,2.0,3,5.0,1.0,Default,395@survey.com
395,395,0,4.0,5.0,3.0,3.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,4,1.0,5.0,3,1.0,1.0,Default,396@survey.com
396,396,0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4,1.0,2.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,3,1.0,4.0,3,1.0,2.0,Default,397@survey.com
397,397,0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,1,5.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,4,3.0,4.0,3,2.0,3.0,Default,398@survey.com
398,398,0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4,3.0,2.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,4,3.0,5.0,4,2.0,2.0,Default,399@survey.com
399,399,0,4.0,1.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,5.0,1,4.0,2.0,5.0,2.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4,3.0,4.0,4,1.0,4.0,Default,400@survey.com
400,400,0,2.0,1.0,4.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,1,3.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,3,1.0,3.0,3,1.0,3.0,Default,401@survey.com
401,401,0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0,1,2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3,1.0,3.0,4,3.0,1.0,Default,402@survey.com
402,402,0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,1.0,2,5.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,5.0,5.0,3.0,2.0,5.0,4.0,1.0,3,3.0,1.0,2,1.0,4.0,Default,403@survey.com
403,403,0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,2,4.0,1.0,3.0,2.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,3,2.0,3.0,2,1.0,4.0,Default,404@survey.com
404,404,0,5.0,1.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,1,3.0,1.0,5.0,2.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,3,3.0,5.0,3,1.0,3.0,Default,405@survey.com
405,405,0,2.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2,4.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,4,3.0,5.0,5,2.0,2.0,Default,406@survey.com
406,406,0,4.0,4.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,3.0,3,3.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,3,1.0,5.0,3,4.0,3.0,Default,407@survey.com
407,407,0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,2,5.0,1.0,3.0,5.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3,3.0,5.0,3,1.0,5.0,Default,408@survey.com
408,408,0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,3.0,4.0,3.0,5.0,3,1.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,1.0,3,2.0,4.0,3,5.0,3.0,Default,409@survey.com
409,409,0,4.0,3.0,3.0,1.0,5.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,5,5.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,3,5.0,3.0,5,5.0,3.0,Default,410@survey.com
410,410,0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,3,5.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,3,1.0,1.0,5,1.0,3.0,Default,411@survey.com
411,411,0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,1,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,4,1.0,5.0,5,4.0,3.0,Default,412@survey.com
412,412,0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,5,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,1.0,3,1.0,3.0,2,1.0,5.0,Default,413@survey.com
413,413,0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3,2.0,2.0,3,2.0,2.0,Default,414@survey.com
414,414,0,3.0,1.0,4.0,2.0,5.0,4.0,1.0,2.0,5.0,1.0,5.0,3.0,4.0,3,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,4,2.0,5.0,5,3.0,3.0,Default,415@survey.com
415,415,0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,4.0,1,5.0,5.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,3,1.0,5.0,3,5.0,1.0,Default,416@survey.com
